Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","Framerate [FPS]","Framerate 1% Low [FPS]","Framerate 0.1% Low [FPS]",
15.2.2021,18:31:31.400,8489,4262,66.5,6452,1691,79.2,1.1,1.025,1.071,1.027,1.070,3686.0,3885.2,3686.0,3885.2,99.6,3686.0,99.6,1775.0,1802.2,2842.1,2175.0,2148.6,46.3,41.8,80.2,58.1,80.2,56.6,100.0,37.0,39.0,37.0,39.0,37.0,38,37,36,34,62,63,64,66,40,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,38,39,0.000,0.000,0.000,0.000,0.000,0.000,34.084,24.813,2.425,25.0,47.7,48.3,75.7,58.1,0.2,0.1,0.0,0.0,25.8,35.1,8.6,7.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,24.0,60.0,41.0,1.744,5.120,3.360,3.360,12.192,0.816,1.128,3.424,2.960,1.008,0.936,1.008,1.488,1.872,710,911,909,No,31,No,No,33,No,No,821,2592,1.0,0.1,1.1,0.017,0.033,8267,2683,73.0,9.3,82.4,1.659,0.113,347,4,0.0,0.0,0.0,0.000,0.000,1,60,1.187,12.096,12.128,939,39.948,21.857,16.421,10.343,21.891,18.609,1342.0,1752.8,1080.0,1342.0,10.0,8.0,0.0,0.0,45.3,64.8,0.0,0.0,0.0,0.0,0.0,41,No,No,Yes,No,No,No,32.8,30.7,927,901,54,8.0,73,9,0.075,0.057,0,0,0.000,0.000,0,160,95,79,
15.2.2021,18:31:33.982,8513,4238,66.7,6483,1660,79.6,1.1,1.025,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1425.7,1788.2,1731.1,1602.4,1636.9,37.2,43.3,47.2,41.1,47.2,42.2,100.0,37.0,37.0,37.0,37.0,37.0,43,41,43,41,57,59,57,59,43,43,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,44,39,0.000,0.000,0.000,0.000,0.000,0.000,27.405,18.702,2.205,25.0,38.3,47.7,46.5,43.1,4.4,1.8,1.1,0.5,38.3,25.5,35.0,37.5,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,20.0,25.0,42.0,1.728,5.120,3.360,3.344,12.192,0.824,1.128,3.424,2.960,1.016,0.960,1.016,1.488,1.864,709,911,909,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.000,0.004,8267,2683,19.5,22.8,42.3,5.094,0.173,359,5,0.0,0.0,0.0,0.000,0.000,1,64,1.187,12.016,12.056,945,85.525,36.457,47.404,14.668,63.198,53.726,1342.0,1752.8,1080.0,1342.0,71.0,55.0,0.0,1.0,45.3,74.0,0.0,0.0,0.0,0.0,0.0,41,No,No,Yes,No,No,No,66.4,65.8,927,901,55,8.0,73,9,0.238,0.177,0,0,0.000,0.000,0,119,1,1,
15.2.2021,18:31:36.610,8520,4231,66.8,6485,1658,79.6,1.1,1.025,1.047,1.047,1.025,3686.0,3785.6,3785.6,3686.0,99.6,3686.0,99.6,2277.2,2684.7,2552.2,2454.7,2492.2,61.2,67.2,65.4,63.6,67.2,64.4,100.0,37.0,38.0,38.0,37.0,37.0,41,41,40,40,59,59,60,60,41,41,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,41,38,0.000,0.000,0.000,0.000,0.000,0.000,37.455,27.756,2.445,25.0,61.5,72.4,68.9,66.2,0.1,0.0,0.0,0.0,8.3,0.0,1.9,1.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,19.0,62.0,43.0,1.728,5.120,3.360,3.344,12.192,0.824,1.112,3.424,2.960,1.008,0.984,1.008,1.488,1.864,709,913,909,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.009,0.003,8267,2683,0.0,18.6,18.6,0.000,0.077,359,5,0.0,0.0,0.0,0.000,0.000,1,60,1.187,12.056,12.096,946,53.787,25.981,26.139,11.253,34.849,29.626,1342.0,1752.8,1080.0,1342.0,49.0,38.0,0.0,1.0,45.2,70.4,0.0,0.0,0.0,0.0,0.0,41,No,No,Yes,No,No,No,41.1,41.4,925,899,55,8.0,73,9,0.025,0.020,0,0,0.000,0.000,0,80,1,1,
15.2.2021,18:31:39.329,8540,4211,66.9,6497,1646,79.7,1.1,1.020,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,3143.6,3271.0,3230.8,3242.8,3222.1,83.9,90.4,86.3,86.9,90.4,86.9,100.0,37.0,37.0,37.0,37.0,37.0,45,45,46,44,55,55,54,56,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,40,0.000,0.000,0.000,0.000,0.000,0.000,43.584,34.535,2.560,25.0,84.9,88.3,87.2,87.5,0.2,0.0,0.0,0.0,6.4,0.8,1.2,1.7,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,20.0,24.0,45.0,1.728,5.120,3.360,3.344,12.192,0.824,1.104,3.424,2.960,1.016,0.880,1.016,1.488,1.864,709,911,908,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.010,0.001,8267,2683,15.3,0.1,15.4,0.279,0.182,360,5,0.0,0.0,0.0,0.000,0.000,1,64,1.187,12.008,12.048,949,93.192,39.290,52.240,15.892,69.649,59.209,1342.0,1752.8,1080.0,1342.0,98.0,76.0,0.0,1.0,45.2,80.4,0.0,0.0,0.0,0.0,0.0,41,No,No,Yes,No,No,No,71.7,71.7,925,899,55,8.0,73,9,0.133,0.114,0,0,0.000,0.000,0,136,1,1,
15.2.2021,18:31:42.064,8544,4207,67.0,6500,1643,79.8,1.1,1.025,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1880.1,2357.7,2483.5,2219.7,2235.3,54.2,59.4,67.4,64.0,67.4,61.3,100.0,37.0,37.0,37.0,37.0,37.0,45,44,45,44,55,56,55,56,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,40,0.000,0.000,0.000,0.000,0.000,0.000,35.011,25.417,2.434,25.0,50.7,63.1,66.5,59.6,0.1,0.0,0.0,0.2,30.6,6.4,0.6,11.7,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,20.0,25.0,43.0,1.728,5.120,3.360,3.344,12.192,0.824,1.128,3.424,2.960,1.008,0.832,1.016,1.488,1.864,710,912,909,No,31,No,No,33,No,No,821,2592,0.5,0.1,0.5,0.007,0.044,8267,2684,34.1,0.0,34.1,0.437,0.000,361,5,0.0,0.0,0.0,0.000,0.000,1,63,1.187,12.008,12.048,949,93.469,39.290,52.433,15.830,69.902,59.426,1342.0,1752.8,1080.0,1342.0,97.0,76.0,0.0,1.0,45.2,80.9,0.0,0.0,0.0,0.0,0.0,41,No,No,Yes,No,No,No,71.6,71.9,925,899,55,8.0,73,9,0.043,0.047,0,0,0.000,0.000,0,124,1,1,
15.2.2021,18:31:44.655,8546,4205,67.0,6504,1639,79.8,1.1,1.025,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1858.5,2256.9,2408.9,2240.6,2191.2,52.0,62.2,65.1,65.1,65.1,61.1,100.0,37.0,37.0,37.0,37.0,37.0,44,44,45,42,56,56,55,58,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,41,0.000,0.000,0.000,0.000,0.000,0.000,33.964,24.518,2.410,25.0,50.1,60.5,64.4,60.0,0.6,0.0,0.0,0.9,32.4,14.7,9.5,8.1,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,20.0,26.0,44.0,1.728,5.120,3.360,3.344,12.192,0.824,1.104,3.424,2.960,1.008,1.032,1.008,1.488,1.864,710,919,913,No,31,No,No,33,No,No,821,2592,18.4,1.1,19.5,0.581,0.088,8269,2684,2.0,0.0,2.0,0.374,0.001,362,5,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.040,12.080,947,70.237,31.485,37.086,13.119,49.443,42.030,1342.0,1752.8,1080.0,1342.0,84.0,65.0,0.0,1.0,45.2,78.9,0.0,0.0,0.0,0.0,0.0,41,No,No,Yes,No,No,No,60.4,54.0,925,899,55,8.0,73,9,1.520,0.016,0,0,0.000,0.000,0,122,1,1,
15.2.2021,18:31:47.213,8552,4199,67.0,6510,1633,79.9,1.1,1.025,1.027,1.027,1.070,3686.0,3686.0,3686.0,3885.2,99.6,3686.0,99.6,1473.1,1412.7,1368.7,1600.3,1463.7,37.3,30.1,35.5,39.7,39.7,35.7,100.0,37.0,37.0,37.0,39.0,37.0,43,36,40,36,57,64,60,64,43,43,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,40,39,0.000,0.000,0.000,0.000,0.000,0.000,26.243,17.071,2.162,25.0,39.0,37.7,36.5,42.5,0.4,0.0,0.6,0.3,35.7,47.9,48.8,37.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,17.0,68.0,40.0,1.744,5.120,3.360,3.360,12.192,0.816,1.152,3.424,2.960,1.008,0.824,1.008,1.488,1.864,710,921,914,No,31,No,No,33,No,No,821,2592,0.4,0.0,0.4,0.016,0.020,8269,2684,23.9,0.0,23.9,3.466,0.000,370,5,0.0,0.0,0.0,0.000,0.000,1,56,1.187,12.080,12.120,942,43.650,22.686,19.295,10.222,25.731,21.875,1342.0,1752.8,1080.0,1342.0,13.0,10.0,0.0,0.0,45.2,20.8,0.0,0.0,0.0,0.0,0.0,41,No,No,No,No,Yes,No,35.0,33.6,925,899,55,8.0,73,9,0.048,0.038,0,0,0.000,0.000,0,41,1,1,
15.2.2021,18:31:49.824,8553,4198,67.0,6513,1630,79.9,1.1,1.025,1.071,1.071,1.070,3686.0,3885.2,3885.2,3885.2,99.6,3785.6,99.6,913.7,1105.1,1176.9,1501.9,1174.4,26.3,24.5,29.4,38.0,38.0,29.5,100.0,37.0,39.0,39.0,39.0,38.0,40,41,37,39,60,59,63,61,40,41,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,39,39,0.000,0.000,0.000,0.000,0.000,0.000,24.429,14.668,2.122,25.0,23.7,28.6,30.4,38.8,0.4,0.0,0.3,0.0,63.9,59.8,56.5,44.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,17.0,106.0,40.0,1.744,5.120,3.360,3.360,12.192,0.816,1.152,3.424,2.960,1.008,0.624,1.008,1.488,1.864,710,920,915,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.000,0.001,8269,2684,0.0,0.1,0.1,0.000,0.106,370,6,0.0,0.0,0.0,0.000,0.000,1,54,1.187,12.096,12.128,944,38.313,21.180,15.463,9.984,20.618,17.526,1342.0,1752.8,1080.0,1342.0,10.0,8.0,0.0,0.0,45.2,10.3,0.0,0.0,0.0,0.0,0.0,41,No,No,No,No,Yes,No,33.1,29.5,925,899,55,8.0,73,9,3.023,0.562,0,0,0.000,0.000,0,41,1,1,
15.2.2021,18:31:52.506,8560,4191,67.1,6517,1625,80.0,1.1,1.045,1.047,1.047,1.070,3785.6,3785.6,3785.6,3885.2,99.6,3785.6,99.6,879.0,1211.5,1635.6,1261.6,1246.9,17.3,26.3,44.3,35.9,44.3,31.0,100.0,38.0,38.0,38.0,39.0,38.0,40,39,41,39,60,61,59,61,41,41,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,41,40,0.000,0.000,0.000,0.000,0.000,0.000,25.417,15.616,2.164,25.0,22.9,31.5,42.4,32.8,0.4,0.1,0.3,0.0,65.9,55.0,33.7,49.5,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,18.0,80.0,41.0,1.728,5.120,3.360,3.344,12.192,0.816,1.152,3.424,2.960,1.008,1.045,1.008,1.488,1.864,713,920,914,No,31,No,No,33,No,No,821,2592,4.5,0.1,4.5,0.054,0.036,8269,2684,14.4,0.1,14.5,0.099,0.029,371,6,0.0,0.0,0.0,0.000,0.000,1,53,1.212,12.088,12.128,944,40.225,21.650,16.906,9.976,22.546,19.165,1354.2,1752.8,1110.5,1354.2,11.0,9.0,0.0,0.0,45.2,16.7,0.0,0.0,0.0,0.0,0.0,40,No,No,Yes,No,No,No,32.5,30.9,925,899,55,8.0,73,9,8.275,1.658,0,0,0.000,0.000,0,4,0,0,
15.2.2021,18:31:55.071,8677,4074,68.0,6586,1557,80.8,1.1,1.025,1.047,1.047,1.045,3686.0,3785.6,3785.6,3785.6,99.6,3686.0,99.6,1375.1,1732.2,2053.0,1622.7,1695.7,36.4,43.9,53.7,43.9,53.7,44.5,100.0,37.0,38.0,38.0,38.0,37.0,45,40,43,42,55,60,57,58,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,44,41,0.000,0.000,0.000,0.000,0.000,0.000,29.760,20.339,2.321,25.0,36.8,45.9,54.2,43.1,1.0,0.1,0.4,0.2,46.7,39.9,22.4,37.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,19.0,56.0,44.0,1.728,5.120,3.360,3.344,12.096,0.824,1.128,3.424,2.960,1.008,1.025,1.008,1.488,1.864,709,918,909,No,31,No,No,33,No,No,821,2592,3.7,0.1,3.8,0.188,0.156,8269,2684,22.0,11.7,33.7,15.930,0.041,410,6,0.0,0.0,0.0,0.000,0.000,1,58,1.212,12.000,12.040,919,97.495,40.116,55.721,15.565,74.287,63.150,1354.2,1752.8,1110.5,1354.2,97.0,76.0,0.0,2.0,46.9,64.0,0.0,0.0,0.0,0.0,0.0,39,No,No,Yes,No,No,No,74.6,75.0,961,935,59,8.0,73,9,0.384,0.224,0,0,0.000,0.000,0,156,0,0,
15.2.2021,18:31:57.630,8676,4075,68.0,6589,1554,80.9,1.1,1.045,1.047,1.047,1.070,3785.6,3785.6,3785.6,3885.2,99.6,3785.6,99.6,1272.5,1474.8,3115.5,2217.8,2020.1,29.2,29.2,85.3,64.0,85.3,51.9,100.0,38.0,38.0,38.0,39.0,38.0,41,39,44,41,59,61,56,59,44,44,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,44,41,0.000,0.000,0.000,0.000,0.000,0.000,33.376,24.167,2.468,25.0,33.9,39.5,82.1,58.7,0.6,0.0,0.0,0.0,53.6,45.3,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,19.0,72.0,44.0,1.728,5.120,3.360,3.344,12.096,0.816,1.136,3.424,2.960,1.008,1.045,1.008,1.488,1.864,706,925,912,No,31,No,No,33,No,No,821,2592,1.3,0.0,1.3,0.010,0.012,8269,2684,0.0,0.1,0.1,0.000,0.032,410,6,0.0,0.0,0.0,0.000,0.000,1,58,1.212,12.000,12.040,914,98.168,40.500,56.010,15.852,74.672,63.480,1354.2,1752.8,1110.5,1354.2,97.0,77.0,0.0,2.0,46.9,98.8,0.0,0.0,0.0,0.0,0.0,39,No,No,Yes,No,No,No,75.7,75.5,961,935,59,8.0,73,9,1.991,0.354,0,0,0.000,0.000,0,158,0,0,
15.2.2021,18:32:0.187,8683,4068,68.0,6599,1544,81.0,1.1,1.025,1.047,1.022,1.025,3686.0,3785.6,3686.0,3686.0,99.6,3686.0,99.6,1442.9,1544.9,2655.0,2053.3,1924.1,35.9,43.9,71.3,58.5,71.3,52.4,100.0,37.0,38.0,37.0,37.0,37.0,44,42,45,41,56,58,55,59,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,41,0.000,0.000,0.000,0.000,0.000,0.000,31.603,22.552,2.404,25.0,38.7,41.4,70.3,54.6,0.6,0.1,0.0,0.1,46.6,44.4,9.1,17.1,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,20.0,24.0,45.0,1.728,5.120,3.360,3.344,12.096,0.824,1.104,3.424,2.960,1.008,1.008,1.008,1.488,1.864,711,926,914,No,31,No,No,33,No,No,821,2592,5.7,0.3,6.1,0.059,0.084,8270,2685,1.7,0.0,1.7,0.872,0.008,412,6,0.0,0.0,0.0,0.000,0.000,1,58,1.212,11.992,12.048,892,95.711,39.813,54.240,15.765,72.312,61.474,1354.2,1752.8,1110.5,1354.2,98.0,80.0,0.0,2.0,47.1,83.5,0.0,0.0,0.0,0.0,0.0,39,No,No,Yes,No,No,No,73.7,73.6,965,939,56,8.0,73,9,14.274,5.794,0,0,0.000,0.000,0,144,0,0,
15.2.2021,18:32:2.719,8677,4074,68.0,6597,1546,81.0,1.1,1.025,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,2491.3,2565.0,3273.5,2910.7,2810.1,66.2,63.8,88.3,79.1,88.3,74.3,100.0,37.0,37.0,37.0,37.0,37.0,44,43,46,40,56,57,54,60,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,41,0.000,0.000,0.000,0.000,0.000,0.000,40.391,31.173,2.639,25.0,67.3,69.2,88.1,78.5,0.0,0.1,0.0,0.0,9.2,7.2,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,19.0,54.0,45.0,1.728,5.120,3.360,3.344,12.096,0.824,1.112,3.424,2.960,1.008,0.984,1.008,1.488,1.864,707,919,928,No,31,No,No,33,No,No,821,2592,0.4,0.1,0.5,0.185,0.097,8270,2685,0.0,0.0,0.0,0.000,0.000,412,6,0.0,0.0,0.0,0.000,0.000,1,58,1.212,11.992,12.040,885,97.386,40.377,55.348,15.956,73.793,62.728,1354.2,1752.8,1110.5,1354.2,98.0,78.0,0.0,2.0,47.1,99.0,0.0,0.0,0.0,0.0,0.0,39,No,No,Yes,No,No,No,74.8,74.9,965,939,64,8.0,73,9,0.025,0.021,0,0,0.000,0.000,0,148,0,0,
15.2.2021,18:32:5.306,8679,4071,68.0,6600,1543,81.0,1.1,1.025,1.047,1.047,1.025,3686.0,3785.6,3785.6,3686.0,99.6,3686.0,99.6,1707.4,1888.5,3187.2,2405.7,2297.2,43.2,36.4,87.6,63.5,87.6,57.7,100.0,37.0,38.0,38.0,37.0,37.0,42,40,46,39,58,60,54,61,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,41,0.000,0.000,0.000,0.000,0.000,0.000,36.095,26.763,2.545,25.0,46.0,50.8,84.8,64.3,0.2,0.0,0.0,0.0,36.3,24.0,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.0,19.0,53.0,45.0,1.728,5.120,3.360,3.344,12.096,0.824,1.120,3.424,2.960,1.008,0.880,1.008,1.488,1.864,707,920,927,No,31,No,No,33,No,No,821,2592,1.7,0.0,1.7,0.014,0.014,8270,2685,1.4,0.0,1.4,0.060,0.001,412,6,0.0,0.0,0.0,0.000,0.000,1,59,1.212,11.992,12.040,886,98.239,40.281,56.299,15.544,75.057,63.807,1354.2,1752.8,1110.5,1354.2,97.0,78.0,0.0,2.0,47.1,99.3,0.0,0.0,0.0,0.0,0.0,38,No,No,Yes,No,No,No,75.2,75.6,965,939,64,8.0,73,9,0.156,0.134,0,0,0.000,0.000,0,148,0,0,
