Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Framerate [FPS]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
8.2.2021,18:22:23.411,9062,6007,60.1,4719,3424,57.9,8.8,1.020,1.042,1.022,1.045,3663.4,3762.4,3663.4,3762.4,99.0,3762.4,99.0,2982.3,3054.1,2457.3,2321.1,2703.7,74.8,80.3,59.5,54.6,80.3,67.3,100.0,37.0,38.0,37.0,38.0,38.0,55,55,53,49,45,45,47,51,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,51,0.000,0.000,0.000,0.000,0.000,0.000,39.268,29.668,2.957,25.0,80.6,82.5,66.4,62.7,0.0,0.0,0.2,0.0,0.0,0.0,1.4,0.2,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,827,930,908,No,30,No,No,33,No,No,801,2586,0.4,0.1,0.4,0.025,0.067,18972,6487,6.7,0.0,6.7,0.007,0.000,9102,214,0.0,0.0,0.0,0.000,0.000,4029,59,1.212,12.032,12.064,788,73.216,32.318,39.232,13.237,52.310,44.468,1354.2,1752.8,1110.5,1354.2,65.0,47.0,0.0,3.0,50.9,87.3,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,57.3,56.3,1042,1016,52,8.0,73,409,30,7.299,0.753,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:26.137,9077,5992,60.2,4731,3412,58.1,8.8,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2737.3,3060.1,2282.1,2293.9,2593.3,60.9,78.0,62.1,57.3,78.0,64.6,100.0,37.0,37.0,37.0,37.0,37.0,54,55,52,51,46,45,48,49,54,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,0.000,0.000,0.000,0.000,0.000,0.000,38.668,29.006,2.918,25.0,74.0,82.7,61.7,62.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.5,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,828,925,904,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.007,18972,6487,32.4,0.0,32.4,0.141,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,58,1.212,12.032,12.072,782,74.482,32.883,39.934,13.574,53.238,45.258,1354.2,1752.8,1110.5,1354.2,69.0,51.0,0.0,3.0,51.5,75.5,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,57.1,57.3,1054,1029,52,8.0,73,409,30,1.611,1.133,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:28.784,9077,5992,60.2,4735,3408,58.1,8.8,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,3041.4,3012.4,2343.6,2330.2,2681.9,77.0,78.1,66.6,65.5,78.1,71.8,100.0,37.0,37.0,37.0,37.0,37.0,56,56,55,54,44,44,45,46,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.000,0.000,0.000,0.000,0.000,0.000,39.215,29.629,2.954,25.0,82.1,81.3,63.3,62.9,0.0,0.0,0.4,0.0,0.0,0.0,2.8,2.9,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,827,925,907,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.094,18972,6487,13.2,0.0,13.2,0.024,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,61,1.212,11.992,12.032,780,99.244,40.665,56.923,15.715,75.898,64.521,1354.2,1752.8,1110.5,1354.2,97.0,74.0,0.0,3.0,51.4,96.0,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,77.6,76.3,1053,1028,50,8.0,106,409,30,0.022,0.000,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:31.387,9077,5992,60.2,4729,3414,58.0,8.8,1.020,1.017,1.022,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2888.0,3103.2,2319.0,2315.2,2656.4,75.8,79.4,56.4,60.5,79.4,68.0,100.0,37.0,37.0,37.0,37.0,37.0,55,56,50,49,45,44,50,51,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,51,0.000,0.000,0.000,0.000,0.000,0.000,39.062,29.489,2.933,25.0,77.9,83.8,62.6,62.5,0.0,0.0,1.5,0.1,0.0,0.0,1.3,2.8,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.192,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,827,923,924,No,30,No,No,33,No,No,801,2586,0.0,0.1,0.1,0.000,0.041,18972,6488,9.9,0.0,9.9,0.017,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,59,1.212,12.016,12.056,781,80.101,34.750,43.691,14.195,58.255,49.522,1354.2,1752.8,1110.5,1354.2,76.0,53.0,0.0,3.0,51.4,84.4,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,59.9,61.6,1053,1027,51,8.0,69,409,30,0.164,0.083,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:33.935,9072,5997,60.2,4730,3413,58.0,8.8,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2745.1,3069.1,2226.0,2251.6,2573.0,71.0,84.3,53.0,55.4,84.3,65.9,100.0,37.0,37.0,37.0,37.0,37.0,54,55,54,52,46,45,46,48,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,0.000,0.000,0.000,0.000,0.000,0.000,38.625,28.931,2.886,25.0,74.1,82.8,60.1,60.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5.1,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.192,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,828,925,922,No,30,No,No,33,No,No,801,2586,0.5,0.0,0.6,0.006,0.049,18972,6488,0.0,0.0,0.0,0.000,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,59,1.212,12.024,12.064,780,77.962,33.727,42.574,13.541,56.761,48.252,1354.2,1752.8,1110.5,1354.2,78.0,53.0,0.0,3.0,50.4,81.6,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,62.1,60.0,1032,1007,51,8.0,67,409,30,0.122,0.069,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:36.545,9072,5997,60.2,4726,3417,58.0,8.8,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2719.6,3037.4,2022.9,2231.2,2502.8,67.4,82.2,43.5,52.7,82.2,61.5,100.0,37.0,37.0,37.0,37.0,37.0,55,55,53,53,45,45,47,47,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,50,0.000,0.000,0.000,0.000,0.000,0.000,38.146,28.514,2.859,25.0,73.3,81.8,54.7,60.2,0.0,0.0,3.8,0.0,0.0,0.0,6.7,1.2,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,828,924,922,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.003,18972,6488,7.4,0.0,7.4,0.028,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,60,1.212,11.992,12.040,778,93.672,38.854,53.157,15.165,70.867,60.243,1354.2,1752.8,1110.5,1354.2,92.0,67.0,0.0,3.0,50.3,85.5,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,71.6,71.3,1030,1005,52,8.0,77,409,30,0.311,0.250,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:39.091,9074,5994,60.2,4723,3420,57.9,8.8,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2943.1,3014.2,2250.8,2313.2,2630.3,80.8,80.8,52.6,62.2,80.8,69.1,100.0,37.0,37.0,37.0,37.0,37.0,54,53,51,52,46,47,49,48,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,51,0.000,0.000,0.000,0.000,0.000,0.000,39.002,29.369,2.913,25.0,79.5,81.5,60.8,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.192,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,818,931,924,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.003,18972,6488,1.2,0.0,1.2,0.053,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,59,1.212,12.016,12.056,781,80.956,34.943,44.354,14.169,59.135,50.269,1354.2,1752.8,1110.5,1354.2,77.0,54.0,0.0,3.0,50.5,89.0,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,61.9,62.3,1033,1008,41,8.0,61,409,30,0.046,0.032,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:41.669,9083,5986,60.2,4740,3403,58.2,8.8,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2654.9,2971.9,2015.7,2069.5,2428.0,65.8,76.2,48.7,51.8,76.2,60.6,100.0,37.0,37.0,37.0,37.0,37.0,52,55,52,52,48,45,48,48,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,51,0.000,0.000,0.000,0.000,0.000,0.000,37.641,27.992,2.843,25.0,71.5,80.1,54.4,55.8,0.0,0.0,1.7,1.0,0.0,0.0,6.3,4.6,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,829,924,920,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.000,18972,6488,0.0,0.0,0.0,0.000,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,59,1.212,12.008,12.056,767,85.785,36.528,47.597,14.679,63.463,53.951,1354.2,1752.8,1110.5,1354.2,78.0,58.0,0.0,3.0,51.4,82.5,0.0,0.0,0.0,0.0,0.0,33,No,No,Yes,No,No,No,65.1,66.0,1053,1028,51,8.0,67,409,30,0.147,0.188,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:44.227,9078,5991,60.2,4726,3417,58.0,8.8,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2996.6,3088.1,2383.7,2411.4,2719.9,79.3,81.2,56.3,55.1,81.2,68.0,100.0,37.0,37.0,37.0,37.0,37.0,54,54,55,51,46,46,45,49,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,51,0.000,0.000,0.000,0.000,0.000,0.000,39.646,30.066,2.933,25.0,81.0,83.4,64.4,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,820,917,909,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.078,18972,6488,1.2,0.0,1.2,0.068,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,60,1.212,12.000,12.048,773,91.550,38.412,51.481,15.275,68.637,58.348,1354.2,1752.8,1110.5,1354.2,97.0,77.0,0.0,3.0,51.0,96.8,0.0,0.0,0.0,0.0,0.0,33,No,No,Yes,No,No,No,72.4,70.4,1045,1019,43,8.0,92,409,30,0.000,0.000,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:46.773,9073,5996,60.2,4729,3413,58.0,8.8,1.020,1.017,1.042,1.020,3663.4,3663.4,3762.4,3663.4,99.0,3663.4,99.0,2863.3,3016.2,2181.8,2133.9,2548.8,71.1,77.3,44.1,49.0,77.3,60.4,100.0,37.0,37.0,38.0,37.0,37.0,53,54,55,49,47,46,45,51,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,0.000,0.000,0.000,0.000,0.000,0.000,38.473,28.877,2.882,25.0,77.1,81.3,58.8,57.7,0.0,0.0,0.4,1.4,0.0,0.0,0.9,9.8,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,19.0,24.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.112,3.424,2.944,1.008,1.040,1.008,1.488,1.864,826,924,923,No,30,No,No,33,No,No,801,2586,5.3,1.5,6.8,0.140,0.167,18972,6488,0.9,0.0,0.9,0.009,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,58,1.212,12.016,12.064,768,80.230,34.654,43.913,14.030,58.547,49.772,1354.2,1752.8,1110.5,1354.2,80.0,60.0,0.0,3.0,51.1,85.3,0.0,0.0,0.0,0.0,0.0,33,No,No,Yes,No,No,No,61.0,61.7,1046,1020,55,8.0,67,410,30,7.694,3.425,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:49.333,9071,5997,60.1,4725,3417,58.0,8.8,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2742.1,2963.2,2023.1,2103.2,2457.9,68.7,81.5,52.7,50.9,81.5,63.4,100.0,37.0,37.0,37.0,37.0,37.0,55,55,54,52,45,45,46,48,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,0.000,0.000,0.000,0.000,0.000,0.000,37.746,28.081,2.868,25.0,73.8,79.8,54.6,56.7,0.0,0.0,3.2,0.2,0.0,0.0,7.3,3.5,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.192,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,826,930,919,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.038,18972,6488,1.0,0.0,1.0,0.056,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,60,1.212,12.000,12.048,767,93.638,38.976,52.999,15.334,70.662,60.071,1354.2,1752.8,1110.5,1354.2,98.0,76.0,0.0,3.0,50.6,87.7,0.0,0.0,0.0,0.0,0.0,33,No,No,Yes,No,No,No,73.2,72.0,1036,1010,50,8.0,96,410,30,0.023,0.016,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:51.881,9067,6002,60.1,4724,3419,58.0,8.8,1.020,1.017,1.022,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,3035.7,3069.2,2381.4,2228.8,2678.8,79.2,81.7,64.0,56.0,81.7,70.2,100.0,37.0,37.0,37.0,37.0,37.0,55,55,52,52,45,45,48,48,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,50,0.000,0.000,0.000,0.000,0.000,0.000,39.535,29.950,2.921,25.0,82.0,82.9,64.3,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.192,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,825,916,904,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.003,18972,6488,0.6,0.0,0.6,0.051,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,59,1.212,12.024,12.064,764,78.239,34.196,42.381,14.074,56.508,48.039,1354.2,1752.8,1110.5,1354.2,85.0,62.0,0.0,3.0,50.7,97.7,0.0,0.0,0.0,0.0,0.0,33,No,No,Yes,No,No,No,63.1,60.2,1039,1013,44,8.0,88,410,30,0.000,0.000,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:54.431,9069,6000,60.1,4719,3424,57.9,8.8,1.020,1.017,1.022,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2807.1,2974.4,1987.2,1983.0,2437.9,75.4,79.7,48.4,50.3,79.7,63.5,100.0,37.0,37.0,37.0,37.0,37.0,53,54,53,51,47,46,47,49,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,50,0.000,0.000,0.000,0.000,0.000,0.000,37.884,28.196,2.835,25.0,75.6,80.2,53.6,53.6,0.0,0.0,0.2,1.7,0.0,0.0,1.9,6.8,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.112,3.424,2.944,1.008,1.032,1.008,1.488,1.864,825,931,919,No,30,No,No,33,No,No,801,2586,0.5,0.1,0.6,0.006,0.072,18972,6489,1.0,0.0,1.0,0.061,0.000,9103,214,0.0,0.0,0.0,0.000,0.000,4029,58,1.212,12.016,12.056,759,81.907,35.219,45.029,14.219,60.039,51.037,1354.2,1752.8,1110.5,1354.2,78.0,58.0,0.0,3.0,50.7,84.8,0.0,0.0,0.0,0.0,0.0,33,No,No,Yes,No,No,No,63.5,63.0,1038,1012,44,8.0,72,410,30,1.516,0.048,0,0,0.000,0.000,0,31,0,
8.2.2021,18:22:57.005,9066,6003,60.1,4722,3421,57.9,8.8,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2714.6,2957.2,1974.2,2040.7,2421.7,75.6,76.8,49.3,47.5,76.8,62.3,100.0,37.0,37.0,37.0,37.0,37.0,54,53,53,54,46,47,47,46,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,51,0.000,0.000,0.000,0.000,0.000,0.000,37.627,28.003,2.826,25.0,72.9,79.5,53.2,55.0,0.0,0.0,4.6,1.2,0.0,0.0,7.4,7.6,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,825,924,909,No,30,No,No,33,No,No,801,2586,0.7,0.0,0.7,0.020,0.004,18972,6489,0.0,0.1,0.1,0.000,0.025,9103,214,0.0,0.0,0.0,0.000,0.000,4029,60,1.212,11.992,12.040,757,95.198,39.622,53.915,15.680,71.879,61.103,1354.2,1752.8,1110.5,1354.2,98.0,77.0,0.0,3.0,50.7,90.4,0.0,0.0,0.0,0.0,0.0,33,No,No,Yes,No,No,No,73.4,73.2,1038,1012,52,8.0,98,410,30,0.121,0.150,0,0,0.000,0.000,0,31,0,
